Coding,Provinsi,Kota / Kabupaten,Kecamatan,Kelurahan,Kode POS,Status Cabang,ZONA,CABANG,WILAYAH GROUPING,Gate Inbound,Wilayah Delivery,Jadwal Delivery
KOE21308,Nusa Tenggara Timur (NTT),Manggarai Timur ,Rana Mese,Lalang,86571,MITRA,D,BORONG,FLORES,Gate LBJ,Cabang Borong,"SENIN, RABU, JUMAT "
KOE21308,Nusa Tenggara Timur (NTT),Manggarai Timur ,Rana Mese,Lidi,86571,MITRA,D,BORONG,FLORES,Gate LBJ,Cabang Borong,"SENIN, RABU, JUMAT "
KOE21308,Nusa Tenggara Timur (NTT),Manggarai Timur ,Rana Mese,Rondo Woing,86571,MITRA,D,BORONG,FLORES,Gate LBJ,Cabang Borong,"SENIN, RABU, JUMAT "
KOE21308,Nusa Tenggara Timur (NTT),Manggarai Timur ,Rana Mese,Sano Lokom/Lokon,86571,MITRA,D,BORONG,FLORES,Gate LBJ,Cabang Borong,"SENIN, RABU, JUMAT "
KOE21308,Nusa Tenggara Timur (NTT),Manggarai Timur ,Rana Mese,Satar Lahing,86571,MITRA,D,BORONG,FLORES,Gate LBJ,Cabang Borong,"SENIN, RABU, JUMAT "
KOE21308,Nusa Tenggara Timur (NTT),Manggarai Timur ,Rana Mese,Satar Lenda,86571,MITRA,D,BORONG,FLORES,Gate LBJ,Cabang Borong,"SENIN, RABU, JUMAT "
KOE21308,Nusa Tenggara Timur (NTT),Manggarai Timur ,Rana Mese,Sita,86571,MITRA,D,BORONG,FLORES,Gate LBJ,Cabang Borong,"SENIN, RABU, JUMAT "
KOE21308,Nusa Tenggara Timur (NTT),Manggarai Timur ,Rana Mese,Torok Golo,86571,MITRA,D,BORONG,FLORES,Gate LBJ,Cabang Borong,"SENIN, RABU, JUMAT "
KOE21308,Nusa Tenggara Timur (NTT),Manggarai Timur ,Rana Mese,Wae Nggori,86571,MITRA,D,BORONG,FLORES,Gate LBJ,Cabang Borong,"SENIN, RABU, JUMAT "
KOE21308,Nusa Tenggara Timur (NTT),Manggarai Timur ,Rana Mese,Watu Mori,86571,MITRA,D,BORONG,FLORES,Gate LBJ,Cabang Borong,"SENIN, RABU, JUMAT "
KOE21305,Nusa Tenggara Timur (NTT),Manggarai Timur ,Sambi Rampas,Buti,86584,MITRA,D,BORONG,FLORES,Gate LBJ,Cabang Borong,RABU DAN SABTU 
KOE21305,Nusa Tenggara Timur (NTT),Manggarai Timur ,Sambi Rampas,Compang Congkar,86584,MITRA,D,BORONG,FLORES,Gate LBJ,Cabang Borong,RABU DAN SABTU 
KOE21305,Nusa Tenggara Timur (NTT),Manggarai Timur ,Sambi Rampas,Compang Lawi,86584,MITRA,D,BORONG,FLORES,Gate LBJ,Cabang Borong,RABU DAN SABTU 
KOE21305,Nusa Tenggara Timur (NTT),Manggarai Timur ,Sambi Rampas,Golo Ngawan,86584,MITRA,D,BORONG,FLORES,Gate LBJ,Cabang Borong,RABU DAN SABTU 
KOE21305,Nusa Tenggara Timur (NTT),Manggarai Timur ,Sambi Rampas,Golo Pari,86584,MITRA,D,BORONG,FLORES,Gate LBJ,Cabang Borong,RABU DAN SABTU 
KOE21305,Nusa Tenggara Timur (NTT),Manggarai Timur ,Sambi Rampas,Golo Wangkung,86584,MITRA,D,BORONG,FLORES,Gate LBJ,Cabang Borong,RABU DAN SABTU 
KOE21305,Nusa Tenggara Timur (NTT),Manggarai Timur ,Sambi Rampas,Golo Wangkung Barat,86584,MITRA,D,BORONG,FLORES,Gate LBJ,Cabang Borong,RABU DAN SABTU 
KOE21305,Nusa Tenggara Timur (NTT),Manggarai Timur ,Sambi Rampas,Golo Wangkung Utara,86584,MITRA,D,BORONG,FLORES,Gate LBJ,Cabang Borong,RABU DAN SABTU 
KOE21305,Nusa Tenggara Timur (NTT),Manggarai Timur ,Sambi Rampas,Kembang Mekar,86584,MITRA,D,BORONG,FLORES,Gate LBJ,Cabang Borong,RABU DAN SABTU 
KOE21305,Nusa Tenggara Timur (NTT),Manggarai Timur ,Sambi Rampas,Lada Mese,86584,MITRA,D,BORONG,FLORES,Gate LBJ,Cabang Borong,RABU DAN SABTU 
KOE21305,Nusa Tenggara Timur (NTT),Manggarai Timur ,Sambi Rampas,Nampar Sepang,86584,MITRA,D,BORONG,FLORES,Gate LBJ,Cabang Borong,RABU DAN SABTU 
KOE21305,Nusa Tenggara Timur (NTT),Manggarai Timur ,Sambi Rampas,Nanga Baras,86584,MITRA,D,BORONG,FLORES,Gate LBJ,Cabang Borong,RABU DAN SABTU 
KOE21305,Nusa Tenggara Timur (NTT),Manggarai Timur ,Sambi Rampas,Nanga Mbaling,86584,MITRA,D,BORONG,FLORES,Gate LBJ,Cabang Borong,RABU DAN SABTU 
KOE21305,Nusa Tenggara Timur (NTT),Manggarai Timur ,Sambi Rampas,Nanga Mbaur,86584,MITRA,D,BORONG,FLORES,Gate LBJ,Cabang Borong,RABU DAN SABTU 
KOE21305,Nusa Tenggara Timur (NTT),Manggarai Timur ,Sambi Rampas,Pota,86584,MITRA,D,BORONG,FLORES,Gate LBJ,Cabang Borong,RABU DAN SABTU 
KOE21305,Nusa Tenggara Timur (NTT),Manggarai Timur ,Sambi Rampas,Rana Mese,86584,MITRA,D,BORONG,FLORES,Gate LBJ,Cabang Borong,RABU DAN SABTU 
KOE21305,Nusa Tenggara Timur (NTT),Manggarai Timur ,Sambi Rampas,Satar Nawang,86584,MITRA,D,BORONG,FLORES,Gate LBJ,Cabang Borong,RABU DAN SABTU 
KOE21305,Nusa Tenggara Timur (NTT),Manggarai Timur ,Sambi Rampas,Ulung Baras,86584,MITRA,D,BORONG,FLORES,Gate LBJ,Cabang Borong,RABU DAN SABTU 
KOE21305,Nusa Tenggara Timur (NTT),Manggarai Timur ,Sambi Rampas,Wea,86584,MITRA,D,BORONG,FLORES,Gate LBJ,Cabang Borong,RABU DAN SABTU 
KOE21305,Nusa Tenggara Timur (NTT),Manggarai Timur ,Sambi Rampas,Wela Lada,86584,MITRA,D,BORONG,FLORES,Gate LBJ,Cabang Borong,RABU DAN SABTU 
KOE20812,Nusa Tenggara Timur (NTT),Ende ,Kota Baru,Hangalande,86111,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Agen Kota Baru,1X SEMINGGU
KOE20812,Nusa Tenggara Timur (NTT),Ende ,Kota Baru,Kotabaru,86111,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Agen Kota Baru,1X SEMINGGU
KOE20812,Nusa Tenggara Timur (NTT),Ende ,Kota Baru,Liselande,86111,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Agen Kota Baru,1X SEMINGGU
KOE20812,Nusa Tenggara Timur (NTT),Ende ,Kota Baru,Loboniki,86111,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Agen Kota Baru,1X SEMINGGU
KOE20812,Nusa Tenggara Timur (NTT),Ende ,Kota Baru,Ndondo,86111,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Agen Kota Baru,1X SEMINGGU
KOE20812,Nusa Tenggara Timur (NTT),Ende ,Kota Baru,Neotonda,86111,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Agen Kota Baru,1X SEMINGGU
KOE20812,Nusa Tenggara Timur (NTT),Ende ,Kota Baru,Niopanda,86111,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Agen Kota Baru,1X SEMINGGU
KOE20812,Nusa Tenggara Timur (NTT),Ende ,Kota Baru,Nuanaga,86111,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Agen Kota Baru,1X SEMINGGU
KOE20812,Nusa Tenggara Timur (NTT),Ende ,Kota Baru,Pise,86111,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Agen Kota Baru,1X SEMINGGU
KOE20812,Nusa Tenggara Timur (NTT),Ende ,Kota Baru,Rangalaka,86111,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Agen Kota Baru,1X SEMINGGU
KOE20812,Nusa Tenggara Timur (NTT),Ende ,Kota Baru,Tou,86111,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Agen Kota Baru,1X SEMINGGU
KOE20812,Nusa Tenggara Timur (NTT),Ende ,Kota Baru,Tou Barat,86111,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Agen Kota Baru,1X SEMINGGU
KOE20812,Nusa Tenggara Timur (NTT),Ende ,Kota Baru,Tou Timur,86111,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Agen Kota Baru,1X SEMINGGU
KOE20822,Nusa Tenggara Timur (NTT),Ende ,Lepembusu Kelisoke,Detuara,86374,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Cabang Ende,2X SEMINGGU
KOE20822,Nusa Tenggara Timur (NTT),Ende ,Lepembusu Kelisoke,Kuru,86375,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Cabang Ende,2X SEMINGGU
KOE20822,Nusa Tenggara Timur (NTT),Ende ,Lepembusu Kelisoke,Kuru Sare,86375,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Cabang Ende,2X SEMINGGU
KOE20822,Nusa Tenggara Timur (NTT),Ende ,Lepembusu Kelisoke,Lise Kuru,86379,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Cabang Ende,2X SEMINGGU
KOE20822,Nusa Tenggara Timur (NTT),Ende ,Lepembusu Kelisoke,Mukureku,86376,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Cabang Ende,2X SEMINGGU
KOE20822,Nusa Tenggara Timur (NTT),Ende ,Lepembusu Kelisoke,Mukureku Sa Ate,86376,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Cabang Ende,2X SEMINGGU
KOE20822,Nusa Tenggara Timur (NTT),Ende ,Lepembusu Kelisoke,Ndengga Rongge,86375,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Cabang Ende,2X SEMINGGU
KOE20822,Nusa Tenggara Timur (NTT),Ende ,Lepembusu Kelisoke,Ndikosapu,86378,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Cabang Ende,2X SEMINGGU
KOE20822,Nusa Tenggara Timur (NTT),Ende ,Lepembusu Kelisoke,Nggumbelaka,86376,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Cabang Ende,2X SEMINGGU
KOE20822,Nusa Tenggara Timur (NTT),Ende ,Lepembusu Kelisoke,Rutu Jeja,86377,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Cabang Ende,2X SEMINGGU
KOE20822,Nusa Tenggara Timur (NTT),Ende ,Lepembusu Kelisoke,Tanalangi,86374,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Cabang Ende,2X SEMINGGU
KOE20822,Nusa Tenggara Timur (NTT),Ende ,Lepembusu Kelisoke,Taniwoda,86374,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Cabang Ende,2X SEMINGGU
KOE20822,Nusa Tenggara Timur (NTT),Ende ,Lepembusu Kelisoke,Tiwusora,86374,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Cabang Ende,2X SEMINGGU
KOE20822,Nusa Tenggara Timur (NTT),Ende ,Lepembusu Kelisoke,Wologai Timur,86376,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Cabang Ende,2X SEMINGGU
KOE20813,Nusa Tenggara Timur (NTT),Ende ,Lio Timur,Bu Tanalagu,86361,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Agen Watuneso,4X SEMINGGU
KOE20813,Nusa Tenggara Timur (NTT),Ende ,Lio Timur,Detupera,86361,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Agen Watuneso,4X SEMINGGU
KOE20813,Nusa Tenggara Timur (NTT),Ende ,Lio Timur,Fatamari,86361,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Agen Watuneso,4X SEMINGGU
KOE20813,Nusa Tenggara Timur (NTT),Ende ,Lio Timur,Hubatuwa/Hobatua,86361,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Agen Watuneso,4X SEMINGGU
KOE20813,Nusa Tenggara Timur (NTT),Ende ,Lio Timur,Liabeke,86361,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Agen Watuneso,4X SEMINGGU
KOE20813,Nusa Tenggara Timur (NTT),Ende ,Lio Timur,Mbewawora,86361,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Agen Watuneso,4X SEMINGGU
KOE20813,Nusa Tenggara Timur (NTT),Ende ,Lio Timur,Nua Lima,86361,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Agen Watuneso,4X SEMINGGU
KOE20813,Nusa Tenggara Timur (NTT),Ende ,Lio Timur,Ranggatalo,86361,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Agen Watuneso,4X SEMINGGU
KOE20813,Nusa Tenggara Timur (NTT),Ende ,Lio Timur,Tanaroga,86361,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Agen Watuneso,4X SEMINGGU
KOE20813,Nusa Tenggara Timur (NTT),Ende ,Lio Timur,Watuneso,86361,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Agen Watuneso,4X SEMINGGU
KOE20813,Nusa Tenggara Timur (NTT),Ende ,Lio Timur,Woloaro/Woloara,86361,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Agen Watuneso,4X SEMINGGU
KOE20813,Nusa Tenggara Timur (NTT),Ende ,Lio Timur,Wololelea (Wololela A),86361,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Agen Watuneso,4X SEMINGGU
KOE20813,Nusa Tenggara Timur (NTT),Ende ,Lio Timur,Wolosambi,86361,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Agen Watuneso,4X SEMINGGU
KOE20814,Nusa Tenggara Timur (NTT),Ende ,Maukaro,Boafeo,86352,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Agen Maukaro,4X SEMINGGU
KOE20814,Nusa Tenggara Timur (NTT),Ende ,Maukaro,Kamumbheka/Kamubheka,86352,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Agen Maukaro,4X SEMINGGU
KOE20814,Nusa Tenggara Timur (NTT),Ende ,Maukaro,Kebirangga,86352,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Agen Maukaro,4X SEMINGGU
KOE20814,Nusa Tenggara Timur (NTT),Ende ,Maukaro,Kebirangga Selatan,86352,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Agen Maukaro,4X SEMINGGU
KOE20814,Nusa Tenggara Timur (NTT),Ende ,Maukaro,Kebirangga Tengah,86352,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Agen Maukaro,4X SEMINGGU
KOE20814,Nusa Tenggara Timur (NTT),Ende ,Maukaro,Kobaleba,86352,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Agen Maukaro,4X SEMINGGU
KOE20814,Nusa Tenggara Timur (NTT),Ende ,Maukaro,Kolipaka,86352,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Agen Maukaro,4X SEMINGGU
KOE20814,Nusa Tenggara Timur (NTT),Ende ,Maukaro,Magekapa,86352,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Agen Maukaro,4X SEMINGGU
KOE20814,Nusa Tenggara Timur (NTT),Ende ,Maukaro,Mundinggasa,86352,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Agen Maukaro,4X SEMINGGU
KOE20814,Nusa Tenggara Timur (NTT),Ende ,Maukaro,Nabe,86352,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Agen Maukaro,4X SEMINGGU
KOE20814,Nusa Tenggara Timur (NTT),Ende ,Maukaro,Natanangge,86352,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Agen Maukaro,4X SEMINGGU
KOE20816,Nusa Tenggara Timur (NTT),Ende ,Pulau Ende,Aejeti,86362,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Cabang Ende,SCHEDULING
KOE20816,Nusa Tenggara Timur (NTT),Ende ,Pulau Ende,Kazo Kapo,86362,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Cabang Ende,SCHEDULING
KOE20816,Nusa Tenggara Timur (NTT),Ende ,Pulau Ende,Ndoriwoi,86362,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Cabang Ende,SCHEDULING
KOE20816,Nusa Tenggara Timur (NTT),Ende ,Pulau Ende,Paderape,86362,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Cabang Ende,SCHEDULING
KOE20816,Nusa Tenggara Timur (NTT),Ende ,Pulau Ende,Puutara,86362,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Cabang Ende,SCHEDULING
KOE20816,Nusa Tenggara Timur (NTT),Ende ,Pulau Ende,Redodori,86362,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Cabang Ende,SCHEDULING
KOE20816,Nusa Tenggara Timur (NTT),Ende ,Pulau Ende,Rendo Raterua,86362,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Cabang Ende,SCHEDULING
KOE20816,Nusa Tenggara Timur (NTT),Ende ,Pulau Ende,Renga Menge,86362,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Cabang Ende,SCHEDULING
KOE20816,Nusa Tenggara Timur (NTT),Ende ,Pulau Ende,Rorurangga (Rendo Ranga),86362,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Cabang Ende,SCHEDULING
KOE20817,Nusa Tenggara Timur (NTT),Ende ,Wewaria,Ae Ndoko,86353,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Agen Maurole,3X SEMINGGU
KOE20817,Nusa Tenggara Timur (NTT),Ende ,Wewaria,Aelipo,86353,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Agen Maurole,3X SEMINGGU
KOE20817,Nusa Tenggara Timur (NTT),Ende ,Wewaria,Aelipo I,86353,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Agen Maurole,3X SEMINGGU
KOE20817,Nusa Tenggara Timur (NTT),Ende ,Wewaria,Aemuri,86353,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Agen Maurole,3X SEMINGGU
KOE20817,Nusa Tenggara Timur (NTT),Ende ,Wewaria,Detubela,86353,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Agen Maurole,3X SEMINGGU
KOE20817,Nusa Tenggara Timur (NTT),Ende ,Wewaria,Ekoae,86353,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Agen Maurole,3X SEMINGGU
KOE20817,Nusa Tenggara Timur (NTT),Ende ,Wewaria,Fataatu,86353,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Agen Maurole,3X SEMINGGU
KOE20817,Nusa Tenggara Timur (NTT),Ende ,Wewaria,Fataatu Timur,86353,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Agen Maurole,3X SEMINGGU
KOE20817,Nusa Tenggara Timur (NTT),Ende ,Wewaria,Kelitembu,86353,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Agen Maurole,3X SEMINGGU
KOE20817,Nusa Tenggara Timur (NTT),Ende ,Wewaria,Mautenda,86353,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Agen Maurole,3X SEMINGGU
KOE20817,Nusa Tenggara Timur (NTT),Ende ,Wewaria,Mautenda Barat,86353,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Agen Maurole,3X SEMINGGU
KOE20817,Nusa Tenggara Timur (NTT),Ende ,Wewaria,Mbotulaka,86353,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Agen Maurole,3X SEMINGGU
KOE20817,Nusa Tenggara Timur (NTT),Ende ,Wewaria,Mukusaki,86353,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Agen Maurole,3X SEMINGGU
KOE20817,Nusa Tenggara Timur (NTT),Ende ,Wewaria,Nuangenda,86353,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Agen Maurole,3X SEMINGGU
KOE20817,Nusa Tenggara Timur (NTT),Ende ,Wewaria,Numba,86353,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Agen Maurole,3X SEMINGGU
KOE20817,Nusa Tenggara Timur (NTT),Ende ,Wewaria,Ratewati,86353,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Agen Maurole,3X SEMINGGU
KOE20817,Nusa Tenggara Timur (NTT),Ende ,Wewaria,Ratewati Selatan,86353,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Agen Maurole,3X SEMINGGU
KOE20817,Nusa Tenggara Timur (NTT),Ende ,Wewaria,Tanali,86353,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Agen Maurole,3X SEMINGGU
KOE20817,Nusa Tenggara Timur (NTT),Ende ,Wewaria,Waka,86353,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Agen Macang Pacar,3X SEMINGGU
KOE20817,Nusa Tenggara Timur (NTT),Ende ,Wewaria,Welamosa,86353,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Agen Maurole,3X SEMINGGU
KOE20817,Nusa Tenggara Timur (NTT),Ende ,Wewaria,Wewaria,86353,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Agen Maurole,3X SEMINGGU
KOE20817,Nusa Tenggara Timur (NTT),Ende ,Wewaria,Wolooja,86353,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Agen Maurole,3X SEMINGGU
KOE20818,Nusa Tenggara Timur (NTT),Ende ,Wolojita,Nggela,86382,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Agen Wolowaru,SETIAP HARI
KOE20818,Nusa Tenggara Timur (NTT),Ende ,Wolojita,Nuamulu,86382,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Agen Wolowaru,SETIAP HARI
KOE20818,Nusa Tenggara Timur (NTT),Ende ,Wolojita,Pora,86382,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Agen Wolowaru,SETIAP HARI
KOE20818,Nusa Tenggara Timur (NTT),Ende ,Wolojita,Tenda,86382,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Agen Wolowaru,SETIAP HARI
KOE20818,Nusa Tenggara Timur (NTT),Ende ,Wolojita,Wiwipemo,86382,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Agen Wolowaru,SETIAP HARI
KOE20818,Nusa Tenggara Timur (NTT),Ende ,Wolojita,Wolojita,86382,KANTOR PERWAKILAN,D,ENDE,FLORES,Gate LBJ,Agen Wolowaru,SETIAP HARI
KOE21202,Nusa Tenggara Timur (NTT),Manggarai Barat ,Kuwus,Bangka Lewat,86752,KANTOR PERWAKILAN,D,LABUAN BAJO,FLORES,Gate LBJ,Agen Kuwus,
KOE21202,Nusa Tenggara Timur (NTT),Manggarai Barat ,Kuwus,Benteng Suru,86752,KANTOR PERWAKILAN,D,LABUAN BAJO,FLORES,Gate LBJ,Agen Kuwus,
KOE21202,Nusa Tenggara Timur (NTT),Manggarai Barat ,Kuwus,Coal,86752,KANTOR PERWAKILAN,D,LABUAN BAJO,FLORES,Gate LBJ,Agen Kuwus,
KOE21202,Nusa Tenggara Timur (NTT),Manggarai Barat ,Kuwus,Compang Kules,86752,KANTOR PERWAKILAN,D,LABUAN BAJO,FLORES,Gate LBJ,Agen Kuwus,
KOE21202,Nusa Tenggara Timur (NTT),Manggarai Barat ,Kuwus,Compang Suka,86752,KANTOR PERWAKILAN,D,LABUAN BAJO,FLORES,Gate LBJ,Agen Kuwus,
KOE21202,Nusa Tenggara Timur (NTT),Manggarai Barat ,Kuwus,Golo Lewe,86752,KANTOR PERWAKILAN,D,LABUAN BAJO,FLORES,Gate LBJ,Agen Kuwus,
KOE21202,Nusa Tenggara Timur (NTT),Manggarai Barat ,Kuwus,Golo Pua,86752,KANTOR PERWAKILAN,D,LABUAN BAJO,FLORES,Gate LBJ,Agen Kuwus,
KOE21202,Nusa Tenggara Timur (NTT),Manggarai Barat ,Kuwus,Golo Riwu,86752,KANTOR PERWAKILAN,D,LABUAN BAJO,FLORES,Gate LBJ,Agen Kuwus,
KOE21202,Nusa Tenggara Timur (NTT),Manggarai Barat ,Kuwus,Golo Ru'u,86752,KANTOR PERWAKILAN,D,LABUAN BAJO,FLORES,Gate LBJ,Agen Kuwus,
KOE21202,Nusa Tenggara Timur (NTT),Manggarai Barat ,Kuwus,Golo Wedong,86752,KANTOR PERWAKILAN,D,LABUAN BAJO,FLORES,Gate LBJ,Agen Kuwus,
KOE21202,Nusa Tenggara Timur (NTT),Manggarai Barat ,Kuwus,Kolang,86752,KANTOR PERWAKILAN,D,LABUAN BAJO,FLORES,Gate LBJ,Agen Kuwus,
KOE21202,Nusa Tenggara Timur (NTT),Manggarai Barat ,Kuwus,Lawi,86752,KANTOR PERWAKILAN,D,LABUAN BAJO,FLORES,Gate LBJ,Agen Kuwus,
KOE21202,Nusa Tenggara Timur (NTT),Manggarai Barat ,Kuwus,Lewur,86752,KANTOR PERWAKILAN,D,LABUAN BAJO,FLORES,Gate LBJ,Agen Kuwus,
KOE21202,Nusa Tenggara Timur (NTT),Manggarai Barat ,Kuwus,Nantal,86752,KANTOR PERWAKILAN,D,LABUAN BAJO,FLORES,Gate LBJ,Agen Kuwus,
KOE21202,Nusa Tenggara Timur (NTT),Manggarai Barat ,Kuwus,Pangga,86752,KANTOR PERWAKILAN,D,LABUAN BAJO,FLORES,Gate LBJ,Agen Kuwus,
KOE21202,Nusa Tenggara Timur (NTT),Manggarai Barat ,Kuwus,Ranggu,86752,KANTOR PERWAKILAN,D,LABUAN BAJO,FLORES,Gate LBJ,Agen Kuwus,
KOE21202,Nusa Tenggara Timur (NTT),Manggarai Barat ,Kuwus,Sama,86752,KANTOR PERWAKILAN,D,LABUAN BAJO,FLORES,Gate LBJ,Agen Kuwus,
KOE21202,Nusa Tenggara Timur (NTT),Manggarai Barat ,Kuwus,Sompang Kolang,86752,KANTOR PERWAKILAN,D,LABUAN BAJO,FLORES,Gate LBJ,Agen Kuwus,
KOE21202,Nusa Tenggara Timur (NTT),Manggarai Barat ,Kuwus,Suka Kiong,86752,KANTOR PERWAKILAN,D,LABUAN BAJO,FLORES,Gate LBJ,Agen Kuwus,
KOE21202,Nusa Tenggara Timur (NTT),Manggarai Barat ,Kuwus,Tengku,86752,KANTOR PERWAKILAN,D,LABUAN BAJO,FLORES,Gate LBJ,Agen Kuwus,
KOE21202,Nusa Tenggara Timur (NTT),Manggarai Barat ,Kuwus,Tueng,86752,KANTOR PERWAKILAN,D,LABUAN BAJO,FLORES,Gate LBJ,Agen Kuwus,
KOE21202,Nusa Tenggara Timur (NTT),Manggarai Barat ,Kuwus,Wajur,86752,KANTOR PERWAKILAN,D,LABUAN BAJO,FLORES,Gate LBJ,Agen Kuwus,
KOE21210,Nusa Tenggara Timur (NTT),Manggarai Barat ,Ndoso,Golo Bore,86752,KANTOR PERWAKILAN,D,LABUAN BAJO,FLORES,Gate LBJ,Agen Kuwus,
