KOLOM DUMMY,DEST_KCU,DEST_REGION,SERVICE,ORIGIN_CODE,DEST_CODE,SLA_LDR,SLA_BREACH,SLA Return
REGKOE20200KOE20209,KOE,JTBNN,REG,KOE20200,KOE20209,3,6,9
REGKOE20200KOE20217,KOE,JTBNN,REG,KOE20200,KOE20217,3,6,9
REGKOE20300KOE20300,KOE,JTBNN,REG,KOE20300,KOE20300,3,6,9
REGKOE21000KOE21000,KOE,JTBNN,REG,KOE21000,KOE21000,3,6,9
REGKOE21000KOE21021,KOE,JTBNN,REG,KOE21000,KOE21021,3,6,9
REGKOE21100KOE21100,KOE,JTBNN,REG,KOE21100,KOE21100,3,6,9
REGKOE21100KOE21107,KOE,JTBNN,REG,KOE21100,KOE21107,3,6,9
REGKOE21500KOE21500,KOE,JTBNN,REG,KOE21500,KOE21500,3,6,9
REGKOE21500KOE21501,KOE,JTBNN,REG,KOE21500,KOE21501,3,6,9
REGKOE21600KOE21600,KOE,JTBNN,REG,KOE21600,KOE21600,3,6,9
REGKOE21600KOE21606,KOE,JTBNN,REG,KOE21600,KOE21606,3,6,9
REGKOE21600KOE21610,KOE,JTBNN,REG,KOE21600,KOE21610,3,6,9
REGKOE21900KOE21900,KOE,JTBNN,REG,KOE21900,KOE21900,3,6,9
REGKOE21900KOE21901,KOE,JTBNN,REG,KOE21900,KOE21901,3,6,9
REGKOE21900KOE21902,KOE,JTBNN,REG,KOE21900,KOE21902,3,6,9
REGKOE21900KOE21903,KOE,JTBNN,REG,KOE21900,KOE21903,3,6,9
REGKOE21900KOE21904,KOE,JTBNN,REG,KOE21900,KOE21904,3,6,9
REGKOE21900KOE21905,KOE,JTBNN,REG,KOE21900,KOE21905,3,6,9
REGKOE21900KOE21906,KOE,JTBNN,REG,KOE21900,KOE21906,3,6,9
REGKOE21900KOE21907,KOE,JTBNN,REG,KOE21900,KOE21907,3,6,9
REGKOE21900KOE21908,KOE,JTBNN,REG,KOE21900,KOE21908,3,6,9
REGKOE21900KOE21909,KOE,JTBNN,REG,KOE21900,KOE21909,3,6,9
REGKOE21900KOE21910,KOE,JTBNN,REG,KOE21900,KOE21910,3,6,9
REGKOE21900KOE21911,KOE,JTBNN,REG,KOE21900,KOE21911,3,6,9
REGKOE21900KOE21912,KOE,JTBNN,REG,KOE21900,KOE21912,3,6,9
REGKOE21900KOE21914,KOE,JTBNN,REG,KOE21900,KOE21914,3,6,9
REGKOE21900KOE21915,KOE,JTBNN,REG,KOE21900,KOE21915,3,6,9
REGKOE21900KOE21916,KOE,JTBNN,REG,KOE21900,KOE21916,3,6,9
REGKOE21900KOE21917,KOE,JTBNN,REG,KOE21900,KOE21917,3,6,9
REGKOE21900KOE21922,KOE,JTBNN,REG,KOE21900,KOE21922,3,6,9
REGKOE21900KOE21923,KOE,JTBNN,REG,KOE21900,KOE21923,3,6,9
REGKOE21900KOE21924,KOE,JTBNN,REG,KOE21900,KOE21924,3,6,9
REGKOE21900KOE21925,KOE,JTBNN,REG,KOE21900,KOE21925,3,6,9
REGKOE21900KOE21926,KOE,JTBNN,REG,KOE21900,KOE21926,3,6,9
REGKOE21900KOE21927,KOE,JTBNN,REG,KOE21900,KOE21927,3,6,9
REGKOE21900KOE21928,KOE,JTBNN,REG,KOE21900,KOE21928,3,6,9
REGKOE21900KOE21929,KOE,JTBNN,REG,KOE21900,KOE21929,3,6,9
REGKOE21920KOE21918,KOE,JTBNN,REG,KOE21920,KOE21918,3,6,9
REGKOE20200KOE20204,KOE,JTBNN,REG,KOE20200,KOE20204,3,6,9
REGKOE20200KOE20205,KOE,JTBNN,REG,KOE20200,KOE20205,3,6,9
REGKOE20200KOE20206,KOE,JTBNN,REG,KOE20200,KOE20206,3,6,9
REGKOE20200KOE20210,KOE,JTBNN,REG,KOE20200,KOE20210,3,6,9
REGKOE20200KOE20211,KOE,JTBNN,REG,KOE20200,KOE20211,3,6,9
REGKOE20200KOE20212,KOE,JTBNN,REG,KOE20200,KOE20212,3,6,9
REGKOE20200KOE20213,KOE,JTBNN,REG,KOE20200,KOE20213,3,6,9
REGKOE20200KOE20214,KOE,JTBNN,REG,KOE20200,KOE20214,3,6,9
REGKOE20200KOE20215,KOE,JTBNN,REG,KOE20200,KOE20215,3,6,9
REGKOE20200KOE20216,KOE,JTBNN,REG,KOE20200,KOE20216,3,6,9
REGKOE20300KOE20303,KOE,JTBNN,REG,KOE20300,KOE20303,3,6,9
REGKOE20300KOE20304,KOE,JTBNN,REG,KOE20300,KOE20304,3,6,9
REGKOE20300KOE20309,KOE,JTBNN,REG,KOE20300,KOE20309,3,6,9
REGKOE20300KOE20311,KOE,JTBNN,REG,KOE20300,KOE20311,3,6,9
REGKOE20300KOE20313,KOE,JTBNN,REG,KOE20300,KOE20313,3,6,9
REGKOE20300KOE20314,KOE,JTBNN,REG,KOE20300,KOE20314,3,6,9
REGKOE20300KOE20315,KOE,JTBNN,REG,KOE20300,KOE20315,3,6,9
REGKOE20300KOE20317,KOE,JTBNN,REG,KOE20300,KOE20317,3,6,9
REGKOE20300KOE20319,KOE,JTBNN,REG,KOE20300,KOE20319,3,6,9
REGKOE20300KOE20320,KOE,JTBNN,REG,KOE20300,KOE20320,3,6,9
REGKOE21000KOE21011,KOE,JTBNN,REG,KOE21000,KOE21011,3,6,9
REGKOE21000KOE21023,KOE,JTBNN,REG,KOE21000,KOE21023,3,6,9
REGKOE21100KOE21105,KOE,JTBNN,REG,KOE21100,KOE21105,3,6,9
REGKOE21100KOE21109,KOE,JTBNN,REG,KOE21100,KOE21109,3,6,9
REGKOE21500KOE21502,KOE,JTBNN,REG,KOE21500,KOE21502,3,6,9
REGKOE21500KOE21503,KOE,JTBNN,REG,KOE21500,KOE21503,3,6,9
REGKOE21500KOE21504,KOE,JTBNN,REG,KOE21500,KOE21504,3,6,9
REGKOE21500KOE21505,KOE,JTBNN,REG,KOE21500,KOE21505,3,6,9
REGKOE21500KOE21507,KOE,JTBNN,REG,KOE21500,KOE21507,3,6,9
REGKOE21500KOE21508,KOE,JTBNN,REG,KOE21500,KOE21508,3,6,9
REGKOE21500KOE21509,KOE,JTBNN,REG,KOE21500,KOE21509,3,6,9
REGKOE21600KOE21603,KOE,JTBNN,REG,KOE21600,KOE21603,3,6,9
REGKOE21600KOE21608,KOE,JTBNN,REG,KOE21600,KOE21608,3,6,9
REGKOE21600KOE21611,KOE,JTBNN,REG,KOE21600,KOE21611,3,6,9
REGKOE21920KOE21919,KOE,JTBNN,REG,KOE21920,KOE21919,3,6,9
REGKOE21920KOE21921,KOE,JTBNN,REG,KOE21920,KOE21921,3,6,9
REGKOE21920KOE22100,KOE,JTBNN,REG,KOE21920,KOE22100,3,6,9
REGKOE20200KOE20201,KOE,JTBNN,REG,KOE20200,KOE20201,3,6,9
REGKOE20200KOE20202,KOE,JTBNN,REG,KOE20200,KOE20202,3,6,9
REGKOE20200KOE20203,KOE,JTBNN,REG,KOE20200,KOE20203,3,6,9
REGKOE20200KOE20207,KOE,JTBNN,REG,KOE20200,KOE20207,3,6,9
REGKOE20200KOE20208,KOE,JTBNN,REG,KOE20200,KOE20208,3,6,9
REGKOE20300KOE20301,KOE,JTBNN,REG,KOE20300,KOE20301,3,6,9
REGKOE20300KOE20302,KOE,JTBNN,REG,KOE20300,KOE20302,3,6,9
REGKOE20300KOE20305,KOE,JTBNN,REG,KOE20300,KOE20305,3,6,9
REGKOE20300KOE20306,KOE,JTBNN,REG,KOE20300,KOE20306,3,6,9
REGKOE20300KOE20307,KOE,JTBNN,REG,KOE20300,KOE20307,3,6,9
REGKOE20300KOE20310,KOE,JTBNN,REG,KOE20300,KOE20310,3,6,9
REGKOE20300KOE20312,KOE,JTBNN,REG,KOE20300,KOE20312,3,6,9
REGKOE20300KOE20316,KOE,JTBNN,REG,KOE20300,KOE20316,3,6,9
REGKOE20300KOE20318,KOE,JTBNN,REG,KOE20300,KOE20318,3,6,9
REGKOE20300KOE20321,KOE,JTBNN,REG,KOE20300,KOE20321,3,6,9
REGKOE20300KOE20322,KOE,JTBNN,REG,KOE20300,KOE20322,3,6,9
REGKOE20300KOE20323,KOE,JTBNN,REG,KOE20300,KOE20323,3,6,9
REGKOE20300KOE20324,KOE,JTBNN,REG,KOE20300,KOE20324,3,6,9
REGKOE21000KOE21001,KOE,JTBNN,REG,KOE21000,KOE21001,3,6,9
REGKOE21000KOE21002,KOE,JTBNN,REG,KOE21000,KOE21002,3,6,9
REGKOE21000KOE21003,KOE,JTBNN,REG,KOE21000,KOE21003,3,6,9
REGKOE21000KOE21005,KOE,JTBNN,REG,KOE21000,KOE21005,3,6,9
REGKOE21000KOE21006,KOE,JTBNN,REG,KOE21000,KOE21006,3,6,9
REGKOE21000KOE21007,KOE,JTBNN,REG,KOE21000,KOE21007,3,6,9
REGKOE21000KOE21008,KOE,JTBNN,REG,KOE21000,KOE21008,3,6,9
REGKOE21000KOE21010,KOE,JTBNN,REG,KOE21000,KOE21010,3,6,9
REGKOE21000KOE21012,KOE,JTBNN,REG,KOE21000,KOE21012,3,6,9
REGKOE21000KOE21013,KOE,JTBNN,REG,KOE21000,KOE21013,3,6,9
REGKOE21000KOE21014,KOE,JTBNN,REG,KOE21000,KOE21014,3,6,9
REGKOE21000KOE21015,KOE,JTBNN,REG,KOE21000,KOE21015,3,6,9
REGKOE21000KOE21016,KOE,JTBNN,REG,KOE21000,KOE21016,3,6,9
REGKOE21000KOE21017,KOE,JTBNN,REG,KOE21000,KOE21017,3,6,9
REGKOE21000KOE21018,KOE,JTBNN,REG,KOE21000,KOE21018,3,6,9
REGKOE21000KOE21019,KOE,JTBNN,REG,KOE21000,KOE21019,3,6,9
REGKOE21000KOE21020,KOE,JTBNN,REG,KOE21000,KOE21020,3,6,9
REGKOE21000KOE21022,KOE,JTBNN,REG,KOE21000,KOE21022,3,6,9
REGKOE21100KOE21106,KOE,JTBNN,REG,KOE21100,KOE21106,3,6,9
REGKOE21100KOE21108,KOE,JTBNN,REG,KOE21100,KOE21108,3,6,9
REGKOE21500KOE21506,KOE,JTBNN,REG,KOE21500,KOE21506,3,6,9
REGKOE21500KOE21510,KOE,JTBNN,REG,KOE21500,KOE21510,3,6,9
REGKOE21600KOE21601,KOE,JTBNN,REG,KOE21600,KOE21601,3,6,9
REGKOE21600KOE21602,KOE,JTBNN,REG,KOE21600,KOE21602,3,6,9
REGKOE21600KOE21604,KOE,JTBNN,REG,KOE21600,KOE21604,3,6,9
REGKOE21600KOE21605,KOE,JTBNN,REG,KOE21600,KOE21605,3,6,9
REGKOE21600KOE21607,KOE,JTBNN,REG,KOE21600,KOE21607,3,6,9
REGKOE21600KOE21609,KOE,JTBNN,REG,KOE21600,KOE21609,3,6,9
REGKOE21000KOE21106,KOE,JTBNN,REG,KOE21000,KOE21106,3,6,9
REGKOE21000KOE21108,KOE,JTBNN,REG,KOE21000,KOE21108,3,6,9
REGKOE21900KOE20103,KOE,JTBNN,REG,KOE21900,KOE20103,3,6,9
REGKOE21900KOE20106,KOE,JTBNN,REG,KOE21900,KOE20106,3,6,9
REGKOE21900KOE20108,KOE,JTBNN,REG,KOE21900,KOE20108,3,6,9
REGKOE21900KOE20109,KOE,JTBNN,REG,KOE21900,KOE20109,3,6,9
REGKOE21900KOE20110,KOE,JTBNN,REG,KOE21900,KOE20110,3,6,9
REGKOE21900KOE20114,KOE,JTBNN,REG,KOE21900,KOE20114,3,6,9
REGKOE21900KOE20116,KOE,JTBNN,REG,KOE21900,KOE20116,3,6,9
REGKOE21900KOE22000,KOE,JTBNN,REG,KOE21900,KOE22000,3,6,9
REGKOE21900KOE22003,KOE,JTBNN,REG,KOE21900,KOE22003,3,6,9
REGLBJ10000KOE21000,KOE,JTBNN,REG,LBJ10000,KOE21000,3,6,9
REGLBJ10000KOE21021,KOE,JTBNN,REG,LBJ10000,KOE21021,3,6,9
REGKOE20300KOE20702,KOE,JTBNN,REG,KOE20300,KOE20702,3,6,9
REGKOE20300KOE20704,KOE,JTBNN,REG,KOE20300,KOE20704,3,6,9
REGKOE20300KOE20707,KOE,JTBNN,REG,KOE20300,KOE20707,3,6,9
REGKOE21000KOE21105,KOE,JTBNN,REG,KOE21000,KOE21105,3,6,9
REGKOE21000KOE21109,KOE,JTBNN,REG,KOE21000,KOE21109,3,6,9
REGKOE20101KOE20108,KOE,JTBNN,REG,KOE20101,KOE20108,3,6,9
REGKOE20101KOE20109,KOE,JTBNN,REG,KOE20101,KOE20109,3,6,9
REGKOE20101KOE20110,KOE,JTBNN,REG,KOE20101,KOE20110,3,6,9
REGKOE20101KOE20114,KOE,JTBNN,REG,KOE20101,KOE20114,3,6,9
REGKOE20101KOE20116,KOE,JTBNN,REG,KOE20101,KOE20116,3,6,9
REGKOE20101KOE21905,KOE,JTBNN,REG,KOE20101,KOE21905,3,6,9
REGKOE20101KOE21917,KOE,JTBNN,REG,KOE20101,KOE21917,3,6,9
REGKOE21000KOE21100,KOE,JTBNN,REG,KOE21000,KOE21100,3,6,9
REGKOE21000KOE21107,KOE,JTBNN,REG,KOE21000,KOE21107,3,6,9
REGKOE20101KOE20100,KOE,JTBNN,REG,KOE20101,KOE20100,3,6,9
REGKOE20101KOE20118,KOE,JTBNN,REG,KOE20101,KOE20118,3,6,9
REGKOE20101KOE20119,KOE,JTBNN,REG,KOE20101,KOE20119,3,6,9
REGKOE20101KOE21900,KOE,JTBNN,REG,KOE20101,KOE21900,3,6,9
REGKOE20101KOE21910,KOE,JTBNN,REG,KOE20101,KOE21910,3,6,9
REGKOE20101KOE21914,KOE,JTBNN,REG,KOE20101,KOE21914,3,6,9
REGKOE20101KOE21915,KOE,JTBNN,REG,KOE20101,KOE21915,3,6,9
REGKOE20101KOE21916,KOE,JTBNN,REG,KOE20101,KOE21916,3,6,9
REGKOE20101KOE21926,KOE,JTBNN,REG,KOE20101,KOE21926,3,6,9
REGLBJ10500KOE10000,KOE,JTBNN,REG,LBJ10500,KOE10000,3,6,9
REGLBJ10500KOE10029,KOE,JTBNN,REG,LBJ10500,KOE10029,3,6,9
REGLBJ10500KOE10030,KOE,JTBNN,REG,LBJ10500,KOE10030,3,6,9
REGLBJ10500KOE10031,KOE,JTBNN,REG,LBJ10500,KOE10031,3,6,9
REGLBJ10500KOE10032,KOE,JTBNN,REG,LBJ10500,KOE10032,3,6,9
REGLBJ10500KOE10033,KOE,JTBNN,REG,LBJ10500,KOE10033,3,6,9
REGLBJ10500KOE10034,KOE,JTBNN,REG,LBJ10500,KOE10034,3,6,9
REGKOE21100KOE10000,KOE,JTBNN,REG,KOE21100,KOE10000,3,6,9
REGKOE21100KOE10029,KOE,JTBNN,REG,KOE21100,KOE10029,3,6,9
REGKOE21100KOE10030,KOE,JTBNN,REG,KOE21100,KOE10030,3,6,9
REGKOE21100KOE10031,KOE,JTBNN,REG,KOE21100,KOE10031,3,6,9
REGKOE21100KOE10032,KOE,JTBNN,REG,KOE21100,KOE10032,3,6,9
REGKOE21100KOE10033,KOE,JTBNN,REG,KOE21100,KOE10033,3,6,9
REGKOE21100KOE10034,KOE,JTBNN,REG,KOE21100,KOE10034,3,6,9
REGKOE20300KOE20700,KOE,JTBNN,REG,KOE20300,KOE20700,3,6,9
REGKOE20300KOE20709,KOE,JTBNN,REG,KOE20300,KOE20709,3,6,9
REGKOE20300KOE20729,KOE,JTBNN,REG,KOE20300,KOE20729,3,6,9
REGKOE21900KOE20100,KOE,JTBNN,REG,KOE21900,KOE20100,3,6,9
REGKOE21900KOE20101,KOE,JTBNN,REG,KOE21900,KOE20101,3,6,9
REGKOE21900KOE20104,KOE,JTBNN,REG,KOE21900,KOE20104,3,6,9
REGKOE21900KOE20118,KOE,JTBNN,REG,KOE21900,KOE20118,3,6,9
REGKOE21900KOE20119,KOE,JTBNN,REG,KOE21900,KOE20119,3,6,9
REGKOE21900KOE22001,KOE,JTBNN,REG,KOE21900,KOE22001,3,6,9
REGKOE20700KOE21901,KOE,JTBNN,REG,KOE20700,KOE21901,3,6,9
REGKOE20700KOE21902,KOE,JTBNN,REG,KOE20700,KOE21902,3,6,9
REGKOE20700KOE21903,KOE,JTBNN,REG,KOE20700,KOE21903,3,6,9
REGKOE20700KOE21904,KOE,JTBNN,REG,KOE20700,KOE21904,3,6,9
REGKOE20700KOE21906,KOE,JTBNN,REG,KOE20700,KOE21906,3,6,9
REGKOE20700KOE21907,KOE,JTBNN,REG,KOE20700,KOE21907,3,6,9
REGKOE20700KOE21908,KOE,JTBNN,REG,KOE20700,KOE21908,3,6,9
REGKOE20700KOE21909,KOE,JTBNN,REG,KOE20700,KOE21909,3,6,9
REGKOE20700KOE21911,KOE,JTBNN,REG,KOE20700,KOE21911,3,6,9
REGKOE20700KOE21912,KOE,JTBNN,REG,KOE20700,KOE21912,3,6,9
REGKOE20700KOE21922,KOE,JTBNN,REG,KOE20700,KOE21922,3,6,9
REGKOE20700KOE21923,KOE,JTBNN,REG,KOE20700,KOE21923,3,6,9
REGKOE20700KOE21924,KOE,JTBNN,REG,KOE20700,KOE21924,3,6,9
REGKOE20700KOE21925,KOE,JTBNN,REG,KOE20700,KOE21925,3,6,9
REGKOE20700KOE21927,KOE,JTBNN,REG,KOE20700,KOE21927,3,6,9
REGKOE20700KOE21928,KOE,JTBNN,REG,KOE20700,KOE21928,3,6,9
REGKOE20700KOE21929,KOE,JTBNN,REG,KOE20700,KOE21929,3,6,9
REGKOE20700KOE20112,KOE,JTBNN,REG,KOE20700,KOE20112,3,6,9
REGKOE20700KOE20113,KOE,JTBNN,REG,KOE20700,KOE20113,3,6,9
REGKOE20700KOE22002,KOE,JTBNN,REG,KOE20700,KOE22002,3,6,9
REGKOE20700KOE22004,KOE,JTBNN,REG,KOE20700,KOE22004,3,6,9
REGKOE20700KOE22005,KOE,JTBNN,REG,KOE20700,KOE22005,3,6,9
REGKOE20700KOE20102,KOE,JTBNN,REG,KOE20700,KOE20102,3,6,9
REGKOE20700KOE20111,KOE,JTBNN,REG,KOE20700,KOE20111,3,6,9
REGKOE20700KOE20115,KOE,JTBNN,REG,KOE20700,KOE20115,3,6,9
REGKOE20700KOE20117,KOE,JTBNN,REG,KOE20700,KOE20117,3,6,9
REGKOE20700KOE20700,KOE,JTBNN,REG,KOE20700,KOE20700,3,6,9
REGKOE20700KOE20702,KOE,JTBNN,REG,KOE20700,KOE20702,3,6,9
REGKOE20700KOE20704,KOE,JTBNN,REG,KOE20700,KOE20704,3,6,9
REGKOE20700KOE20707,KOE,JTBNN,REG,KOE20700,KOE20707,3,6,9
REGKOE20700KOE20709,KOE,JTBNN,REG,KOE20700,KOE20709,3,6,9
REGKOE20700KOE20729,KOE,JTBNN,REG,KOE20700,KOE20729,3,6,9
REGKOE20700KOE20701,KOE,JTBNN,REG,KOE20700,KOE20701,3,6,9
REGKOE20700KOE20706,KOE,JTBNN,REG,KOE20700,KOE20706,3,6,9
REGKOE20700KOE20708,KOE,JTBNN,REG,KOE20700,KOE20708,3,6,9
REGKOE20700KOE20710,KOE,JTBNN,REG,KOE20700,KOE20710,3,6,9
REGKOE20700KOE20711,KOE,JTBNN,REG,KOE20700,KOE20711,3,6,9
REGKOE20700KOE20712,KOE,JTBNN,REG,KOE20700,KOE20712,3,6,9
REGKOE20700KOE20713,KOE,JTBNN,REG,KOE20700,KOE20713,3,6,9
REGKOE20700KOE20714,KOE,JTBNN,REG,KOE20700,KOE20714,3,6,9
REGKOE20700KOE20715,KOE,JTBNN,REG,KOE20700,KOE20715,3,6,9
REGKOE20700KOE20716,KOE,JTBNN,REG,KOE20700,KOE20716,3,6,9
REGKOE20700KOE20717,KOE,JTBNN,REG,KOE20700,KOE20717,3,6,9
REGKOE20700KOE20718,KOE,JTBNN,REG,KOE20700,KOE20718,3,6,9
REGKOE20700KOE20719,KOE,JTBNN,REG,KOE20700,KOE20719,3,6,9
REGKOE20700KOE20720,KOE,JTBNN,REG,KOE20700,KOE20720,3,6,9
REGKOE20700KOE20721,KOE,JTBNN,REG,KOE20700,KOE20721,3,6,9
REGKOE20700KOE20722,KOE,JTBNN,REG,KOE20700,KOE20722,3,6,9
REGKOE20700KOE20723,KOE,JTBNN,REG,KOE20700,KOE20723,3,6,9
REGKOE20700KOE20724,KOE,JTBNN,REG,KOE20700,KOE20724,3,6,9
REGKOE20700KOE20725,KOE,JTBNN,REG,KOE20700,KOE20725,3,6,9
REGKOE20700KOE20726,KOE,JTBNN,REG,KOE20700,KOE20726,3,6,9
REGKOE20700KOE20727,KOE,JTBNN,REG,KOE20700,KOE20727,3,6,9
REGKOE20700KOE20728,KOE,JTBNN,REG,KOE20700,KOE20728,3,6,9
REGKOE20700KOE20730,KOE,JTBNN,REG,KOE20700,KOE20730,3,6,9
REGKOE20700KOE20731,KOE,JTBNN,REG,KOE20700,KOE20731,3,6,9
REGKOE20700KOE20732,KOE,JTBNN,REG,KOE20700,KOE20732,3,6,9
REGKOE20700KOE20733,KOE,JTBNN,REG,KOE20700,KOE20733,3,6,9
REGKOE20700KOE20734,KOE,JTBNN,REG,KOE20700,KOE20734,3,6,9
REGKOE20700KOE20103,KOE,JTBNN,REG,KOE20700,KOE20103,3,6,9
REGKOE20700KOE20106,KOE,JTBNN,REG,KOE20700,KOE20106,3,6,9
REGKOE20700KOE20108,KOE,JTBNN,REG,KOE20700,KOE20108,3,6,9
REGKOE20700KOE20109,KOE,JTBNN,REG,KOE20700,KOE20109,3,6,9
REGKOE20700KOE20110,KOE,JTBNN,REG,KOE20700,KOE20110,3,6,9
REGKOE20700KOE20114,KOE,JTBNN,REG,KOE20700,KOE20114,3,6,9
REGKOE20700KOE20116,KOE,JTBNN,REG,KOE20700,KOE20116,3,6,9
REGKOE20700KOE22000,KOE,JTBNN,REG,KOE20700,KOE22000,3,6,9
REGKOE20700KOE22003,KOE,JTBNN,REG,KOE20700,KOE22003,3,6,9
REGKOE20700KOE21905,KOE,JTBNN,REG,KOE20700,KOE21905,3,6,9
REGKOE20700KOE21917,KOE,JTBNN,REG,KOE20700,KOE21917,3,6,9
REGKOE20700KOE20100,KOE,JTBNN,REG,KOE20700,KOE20100,3,6,9
REGKOE20700KOE20101,KOE,JTBNN,REG,KOE20700,KOE20101,3,6,9
REGKOE20700KOE20104,KOE,JTBNN,REG,KOE20700,KOE20104,3,6,9
REGKOE20700KOE20118,KOE,JTBNN,REG,KOE20700,KOE20118,3,6,9
REGKOE20700KOE20119,KOE,JTBNN,REG,KOE20700,KOE20119,3,6,9
REGKOE20700KOE21900,KOE,JTBNN,REG,KOE20700,KOE21900,3,6,9
REGKOE20700KOE21910,KOE,JTBNN,REG,KOE20700,KOE21910,3,6,9
REGKOE20700KOE21914,KOE,JTBNN,REG,KOE20700,KOE21914,3,6,9
REGKOE20700KOE21915,KOE,JTBNN,REG,KOE20700,KOE21915,3,6,9
REGKOE20700KOE21916,KOE,JTBNN,REG,KOE20700,KOE21916,3,6,9
REGKOE20700KOE21926,KOE,JTBNN,REG,KOE20700,KOE21926,3,6,9
REGKOE20700KOE22001,KOE,JTBNN,REG,KOE20700,KOE22001,3,6,9
REGLBJ10600KOE21011,KOE,JTBNN,REG,LBJ10600,KOE21011,3,6,9
REGLBJ10600KOE21023,KOE,JTBNN,REG,LBJ10600,KOE21023,3,6,9
REGLBJ10600KOE21901,KOE,JTBNN,REG,LBJ10600,KOE21901,3,6,9
REGLBJ10600KOE21902,KOE,JTBNN,REG,LBJ10600,KOE21902,3,6,9
REGLBJ10600KOE21903,KOE,JTBNN,REG,LBJ10600,KOE21903,3,6,9
REGLBJ10600KOE21904,KOE,JTBNN,REG,LBJ10600,KOE21904,3,6,9
REGLBJ10600KOE21906,KOE,JTBNN,REG,LBJ10600,KOE21906,3,6,9
REGLBJ10600KOE21907,KOE,JTBNN,REG,LBJ10600,KOE21907,3,6,9
REGLBJ10600KOE21908,KOE,JTBNN,REG,LBJ10600,KOE21908,3,6,9
REGLBJ10600KOE21909,KOE,JTBNN,REG,LBJ10600,KOE21909,3,6,9
REGLBJ10600KOE21911,KOE,JTBNN,REG,LBJ10600,KOE21911,3,6,9
REGLBJ10600KOE21912,KOE,JTBNN,REG,LBJ10600,KOE21912,3,6,9
REGLBJ10600KOE21922,KOE,JTBNN,REG,LBJ10600,KOE21922,3,6,9
REGLBJ10600KOE21923,KOE,JTBNN,REG,LBJ10600,KOE21923,3,6,9
REGLBJ10600KOE21924,KOE,JTBNN,REG,LBJ10600,KOE21924,3,6,9
REGLBJ10600KOE21925,KOE,JTBNN,REG,LBJ10600,KOE21925,3,6,9
REGLBJ10600KOE21927,KOE,JTBNN,REG,LBJ10600,KOE21927,3,6,9
REGLBJ10600KOE21928,KOE,JTBNN,REG,LBJ10600,KOE21928,3,6,9
REGLBJ10600KOE21929,KOE,JTBNN,REG,LBJ10600,KOE21929,3,6,9
REGLBJ10600KOE20701,KOE,JTBNN,REG,LBJ10600,KOE20701,3,6,9
REGLBJ10600KOE20706,KOE,JTBNN,REG,LBJ10600,KOE20706,3,6,9
REGLBJ10600KOE20708,KOE,JTBNN,REG,LBJ10600,KOE20708,3,6,9
REGLBJ10600KOE20710,KOE,JTBNN,REG,LBJ10600,KOE20710,3,6,9
REGLBJ10600KOE20711,KOE,JTBNN,REG,LBJ10600,KOE20711,3,6,9
REGLBJ10600KOE20712,KOE,JTBNN,REG,LBJ10600,KOE20712,3,6,9
REGLBJ10600KOE20713,KOE,JTBNN,REG,LBJ10600,KOE20713,3,6,9
REGLBJ10600KOE20714,KOE,JTBNN,REG,LBJ10600,KOE20714,3,6,9
REGLBJ10600KOE20715,KOE,JTBNN,REG,LBJ10600,KOE20715,3,6,9
REGLBJ10600KOE20716,KOE,JTBNN,REG,LBJ10600,KOE20716,3,6,9
REGLBJ10600KOE20717,KOE,JTBNN,REG,LBJ10600,KOE20717,3,6,9
REGLBJ10600KOE20718,KOE,JTBNN,REG,LBJ10600,KOE20718,3,6,9
REGLBJ10600KOE20719,KOE,JTBNN,REG,LBJ10600,KOE20719,3,6,9
REGLBJ10600KOE20720,KOE,JTBNN,REG,LBJ10600,KOE20720,3,6,9
REGLBJ10600KOE20721,KOE,JTBNN,REG,LBJ10600,KOE20721,3,6,9
REGLBJ10600KOE20722,KOE,JTBNN,REG,LBJ10600,KOE20722,3,6,9
REGLBJ10600KOE20723,KOE,JTBNN,REG,LBJ10600,KOE20723,3,6,9
REGLBJ10600KOE20724,KOE,JTBNN,REG,LBJ10600,KOE20724,3,6,9
REGLBJ10600KOE20725,KOE,JTBNN,REG,LBJ10600,KOE20725,3,6,9
REGLBJ10600KOE20726,KOE,JTBNN,REG,LBJ10600,KOE20726,3,6,9
REGLBJ10600KOE20727,KOE,JTBNN,REG,LBJ10600,KOE20727,3,6,9
REGLBJ10600KOE20728,KOE,JTBNN,REG,LBJ10600,KOE20728,3,6,9
REGLBJ10600KOE20730,KOE,JTBNN,REG,LBJ10600,KOE20730,3,6,9
REGLBJ10600KOE20731,KOE,JTBNN,REG,LBJ10600,KOE20731,3,6,9
REGLBJ10600KOE20732,KOE,JTBNN,REG,LBJ10600,KOE20732,3,6,9
REGLBJ10600KOE20733,KOE,JTBNN,REG,LBJ10600,KOE20733,3,6,9
REGLBJ10600KOE20734,KOE,JTBNN,REG,LBJ10600,KOE20734,3,6,9
REGLBJ10600KOE21905,KOE,JTBNN,REG,LBJ10600,KOE21905,3,6,9
REGLBJ10600KOE21917,KOE,JTBNN,REG,LBJ10600,KOE21917,3,6,9
REGLBJ10600KOE20702,KOE,JTBNN,REG,LBJ10600,KOE20702,3,6,9
REGLBJ10600KOE20704,KOE,JTBNN,REG,LBJ10600,KOE20704,3,6,9
REGLBJ10600KOE20707,KOE,JTBNN,REG,LBJ10600,KOE20707,3,6,9
